Type,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
2L,2L8X8X5/8X3/8,2L8X8X5/8X3/8,65.4,19.4,8.0,,,,,,,,8.0,,,,,,,0.625,,,,,,,2.21,,,0.606,,12.8,,,,,119.0,37.2,20.6,2.48,231.0,46.5,28.2,3.45,,,,,,,,,,,,,4.66,0.833,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L8X8X5/8X3/4,2L8X8X5/8X3/4,65.4,19.4,8.0,,,,,,,,8.0,,,,,,,0.625,,,,,,,2.21,,,0.606,,12.8,,,,,119.0,37.2,20.6,2.48,249.0,50.1,29.7,3.58,,,,,,,,,,,,,4.76,0.84,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L8X8X9/16,2L8X8X9/16,59.2,17.5,8.0,,,,,,,,8.0,,,,,,,0.563,,,,,,,2.19,,,0.548,,14.2,,,,,108.0,33.6,18.7,2.49,192.0,38.4,24.0,3.31,,,,,,,,,,,,,4.56,0.825,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L8X8X9/16X3/8,2L8X8X9/16X3/8,59.2,17.5,8.0,,,,,,,,8.0,,,,,,,0.563,,,,,,,2.19,,,0.548,,14.2,,,,,108.0,33.6,18.7,2.49,207.0,41.7,25.3,3.44,,,,,,,,,,,,,4.65,0.832,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L8X8X9/16X3/4,2L8X8X9/16X3/4,59.2,17.5,8.0,,,,,,,,8.0,,,,,,,0.563,,,,,,,2.19,,,0.548,,14.2,,,,,108.0,33.6,18.7,2.49,223.0,45.0,26.6,3.57,,,,,,,,,,,,,4.75,0.839,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L8X8X1/2,2L8X8X1/2,52.8,15.7,8.0,,,,,,,,8.0,,,,,,,0.5,,,,,,,2.17,,,0.49,,16.0,,,,,97.6,30.2,16.7,2.49,171.0,34.0,21.4,3.3,,,,,,,,,,,,,4.56,0.824,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L8X8X1/2X3/8,2L8X8X1/2X3/8,52.8,15.7,8.0,,,,,,,,8.0,,,,,,,0.5,,,,,,,2.17,,,0.49,,16.0,,,,,97.6,30.2,16.7,2.49,185.0,37.0,22.6,3.43,,,,,,,,,,,,,4.65,0.831,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L8X8X1/2X3/4,2L8X8X1/2X3/4,52.8,15.7,8.0,,,,,,,,8.0,,,,,,,0.5,,,,,,,2.17,,,0.49,,16.0,,,,,97.6,30.2,16.7,2.49,199.0,39.9,23.8,3.56,,,,,,,,,,,,,4.75,0.837,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X1,2L6X6X1,74.8,22.0,6.0,,,,,,,,6.0,,,,,,,1.0,,,,,,,1.86,,,0.917,,6.0,,,,,70.8,30.8,17.1,1.79,146.0,40.9,24.3,2.58,,,,,,,,,,,,,3.42,0.843,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X1X3/8,2L6X6X1X3/8,74.8,22.0,6.0,,,,,,,,6.0,,,,,,,1.0,,,,,,,1.86,,,0.917,,6.0,,,,,70.8,30.8,17.1,1.79,163.0,45.0,26.3,2.72,,,,,,,,,,,,,3.53,0.852,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X1X3/4,2L6X6X1X3/4,74.8,22.0,6.0,,,,,,,,6.0,,,,,,,1.0,,,,,,,1.86,,,0.917,,6.0,,,,,70.8,30.8,17.1,1.79,180.0,49.2,28.2,2.86,,,,,,,,,,,,,3.64,0.861,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X7/8,2L6X6X7/8,66.2,19.5,6.0,,,,,,,,6.0,,,,,,,0.875,,,,,,,1.81,,,0.813,,6.86,,,,,63.8,27.4,15.2,1.81,128.0,35.3,21.3,2.56,,,,,,,,,,,,,3.42,0.839,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X7/8X3/8,2L6X6X7/8X3/8,66.2,19.5,6.0,,,,,,,,6.0,,,,,,,0.875,,,,,,,1.81,,,0.813,,6.86,,,,,63.8,27.4,15.2,1.81,142.0,39.0,22.9,2.7,,,,,,,,,,,,,3.53,0.848,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X7/8X3/4,2L6X6X7/8X3/4,66.2,19.5,6.0,,,,,,,,6.0,,,,,,,0.875,,,,,,,1.81,,,0.813,,6.86,,,,,63.8,27.4,15.2,1.81,157.0,42.6,24.6,2.84,,,,,,,,,,,,,3.63,0.857,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X3/4,2L6X6X3/4,57.4,16.9,6.0,,,,,,,,6.0,,,,,,,0.75,,,,,,,1.77,,,0.705,,8.0,,,,,56.2,23.8,13.3,1.82,109.0,29.9,18.2,2.54,,,,,,,,,,,,,3.42,0.835,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X3/4X3/8,2L6X6X3/4X3/8,57.4,16.9,6.0,,,,,,,,6.0,,,,,,,0.75,,,,,,,1.77,,,0.705,,8.0,,,,,56.2,23.8,13.3,1.82,120.0,33.1,19.4,2.67,,,,,,,,,,,,,3.52,0.844,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X3/4X3/4,2L6X6X3/4X3/4,57.4,16.9,6.0,,,,,,,,6.0,,,,,,,0.75,,,,,,,1.77,,,0.705,,8.0,,,,,56.2,23.8,13.3,1.82,133.0,36.3,20.9,2.81,,,,,,,,,,,,,3.63,0.853,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X5/8,2L6X6X5/8,48.4,14.3,6.0,,,,,,,,6.0,,,,,,,0.625,,,,,,,1.72,,,0.594,,9.6,,,,,48.2,20.2,11.3,1.84,90.8,24.5,15.1,2.52,,,,,,,,,,,,,3.42,0.831,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X5/8X3/8,2L6X6X5/8X3/8,48.4,14.3,6.0,,,,,,,,6.0,,,,,,,0.625,,,,,,,1.72,,,0.594,,9.6,,,,,48.2,20.2,11.3,1.84,100.0,27.2,16.2,2.65,,,,,,,,,,,,,3.52,0.84,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X5/8X3/4,2L6X6X5/8X3/4,48.4,14.3,6.0,,,,,,,,6.0,,,,,,,0.625,,,,,,,1.72,,,0.594,,9.6,,,,,48.2,20.2,11.3,1.84,111.0,29.9,17.4,2.79,,,,,,,,,,,,,3.62,0.849,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X9/16,2L6X6X9/16,43.8,12.9,6.0,,,,,,,,6.0,,,,,,,0.563,,,,,,,1.7,,,0.538,,10.7,,,,,44.0,18.4,10.2,1.85,81.3,21.9,13.6,2.51,,,,,,,,,,,,,3.42,0.829,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X9/16X3/8,2L6X6X9/16X3/8,43.8,12.9,6.0,,,,,,,,6.0,,,,,,,0.563,,,,,,,1.7,,,0.538,,10.7,,,,,44.0,18.4,10.2,1.85,89.9,24.3,14.5,2.64,,,,,,,,,,,,,3.52,0.838,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X9/16X3/4,2L6X6X9/16X3/4,43.8,12.9,6.0,,,,,,,,6.0,,,,,,,0.563,,,,,,,1.7,,,0.538,,10.7,,,,,44.0,18.4,10.2,1.85,99.7,26.8,15.6,2.78,,,,,,,,,,,,,3.62,0.847,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X1/2,2L6X6X1/2,39.2,11.5,6.0,,,,,,,,6.0,,,,,,,0.5,,,,,,,1.67,,,0.481,,12.0,,,,,39.8,16.4,9.18,1.86,71.9,19.3,12.0,2.5,,,,,,,,,,,,,3.42,0.827,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X1/2X3/8,2L6X6X1/2X3/8,39.2,11.5,6.0,,,,,,,,6.0,,,,,,,0.5,,,,,,,1.67,,,0.481,,12.0,,,,,39.8,16.4,9.18,1.86,79.5,21.4,12.8,2.63,,,,,,,,,,,,,3.52,0.836,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X1/2X3/4,2L6X6X1/2X3/4,39.2,11.5,6.0,,,,,,,,6.0,,,,,,,0.5,,,,,,,1.67,,,0.481,,12.0,,,,,39.8,16.4,9.18,1.86,87.6,23.6,13.7,2.76,,,,,,,,,,,,,3.62,0.846,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X7/16,2L6X6X7/16,34.4,10.2,6.0,,,,,,,,6.0,,,,,,,0.438,,,,,,,1.65,,,0.423,,13.7,,,,,35.2,14.5,8.12,1.86,63.2,16.8,10.5,2.49,,,,,,,,,,,,,3.42,0.826,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X7/16X3/8,2L6X6X7/16X3/8,34.4,10.2,6.0,,,,,,,,6.0,,,,,,,0.438,,,,,,,1.65,,,0.423,,13.7,,,,,35.2,14.5,8.12,1.86,70.0,18.7,11.3,2.62,,,,,,,,,,,,,3.52,0.835,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X7/16X3/4,2L6X6X7/16X3/4,34.4,10.2,6.0,,,,,,,,6.0,,,,,,,0.438,,,,,,,1.65,,,0.423,,13.7,,,,,35.2,14.5,8.12,1.86,77.1,20.6,12.1,2.75,,,,,,,,,,,,,3.62,0.844,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X3/8,2L6X6X3/8,29.8,8.76,6.0,,,,,,,,6.0,,,,,,,0.375,,,,,,,1.62,,,0.365,,16.0,,,,,30.8,12.5,7.02,1.87,53.9,14.2,8.98,2.48,,,,,,,,,,,,,3.42,0.824,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X3/8X3/8,2L6X6X3/8X3/8,29.8,8.76,6.0,,,,,,,,6.0,,,,,,,0.375,,,,,,,1.62,,,0.365,,16.0,,,,,30.8,12.5,7.02,1.87,59.2,15.8,9.57,2.6,,,,,,,,,,,,,3.51,0.833,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X3/8X3/4,2L6X6X3/8X3/4,29.8,8.76,6.0,,,,,,,,6.0,,,,,,,0.375,,,,,,,1.62,,,0.365,,16.0,,,,,30.8,12.5,7.02,1.87,65.8,17.5,10.3,2.74,,,,,,,,,,,,,3.61,0.842,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X5/16,2L6X6X5/16,24.8,7.34,6.0,,,,,,,,6.0,,,,,,,0.313,,,,,,,1.6,,,0.306,,19.2,,,,,26.0,10.5,5.9,1.88,44.8,11.7,7.47,2.47,,,,,,,,,,,,,3.42,0.823,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X5/16X3/8,2L6X6X5/16X3/8,24.8,7.34,6.0,,,,,,,,6.0,,,,,,,0.313,,,,,,,1.6,,,0.306,,19.2,,,,,26.0,10.5,5.9,1.88,49.2,13.1,7.95,2.59,,,,,,,,,,,,,3.51,0.832,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L6X6X5/16X3/4,2L6X6X5/16X3/4,24.8,7.34,6.0,,,,,,,,6.0,,,,,,,0.313,,,,,,,1.6,,,0.306,,19.2,,,,,26.0,10.5,5.9,1.88,54.3,14.5,8.52,2.72,,,,,,,,,,,,,3.61,0.841,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X7/8,2L5X5X7/8,54.4,16.0,5.0,,,,,,,,5.0,,,,,,,0.875,,,,,,,1.56,,,0.8,,5.71,,,,,35.6,18.6,10.3,1.49,74.6,25.0,14.9,2.16,,,,,,,,,,,,,2.85,0.845,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X7/8X3/8,2L5X5X7/8X3/8,54.4,16.0,5.0,,,,,,,,5.0,,,,,,,0.875,,,,,,,1.56,,,0.8,,5.71,,,,,35.6,18.6,10.3,1.49,84.6,28.0,16.3,2.3,,,,,,,,,,,,,2.96,0.856,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X7/8X3/4,2L5X5X7/8X3/4,54.4,16.0,5.0,,,,,,,,5.0,,,,,,,0.875,,,,,,,1.56,,,0.8,,5.71,,,,,35.6,18.6,10.3,1.49,95.3,31.0,17.7,2.44,,,,,,,,,,,,,3.07,0.866,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X3/4,2L5X5X3/4,47.2,14.0,5.0,,,,,,,,5.0,,,,,,,0.75,,,,,,,1.52,,,0.698,,6.67,,,,,31.4,16.3,9.04,1.5,63.5,21.2,12.7,2.13,,,,,,,,,,,,,2.85,0.84,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X3/4X3/8,2L5X5X3/4X3/8,47.2,14.0,5.0,,,,,,,,5.0,,,,,,,0.75,,,,,,,1.52,,,0.698,,6.67,,,,,31.4,16.3,9.04,1.5,72.1,23.8,13.9,2.27,,,,,,,,,,,,,2.95,0.851,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X3/4X3/4,2L5X5X3/4X3/4,47.2,14.0,5.0,,,,,,,,5.0,,,,,,,0.75,,,,,,,1.52,,,0.698,,6.67,,,,,31.4,16.3,9.04,1.5,81.3,26.5,15.1,2.41,,,,,,,,,,,,,3.06,0.861,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X5/8,2L5X5X5/8,40.0,11.8,5.0,,,,,,,,5.0,,,,,,,0.625,,,,,,,1.47,,,0.59,,8.0,,,,,27.2,13.9,7.7,1.52,52.5,17.3,10.5,2.11,,,,,,,,,,,,,2.85,0.835,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X5/8X3/8,2L5X5X5/8X3/8,40.0,11.8,5.0,,,,,,,,5.0,,,,,,,0.625,,,,,,,1.47,,,0.59,,8.0,,,,,27.2,13.9,7.7,1.52,59.7,19.6,11.5,2.25,,,,,,,,,,,,,2.95,0.846,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X5/8X3/4,2L5X5X5/8X3/4,40.0,11.8,5.0,,,,,,,,5.0,,,,,,,0.625,,,,,,,1.47,,,0.59,,8.0,,,,,27.2,13.9,7.7,1.52,67.4,21.8,12.5,2.39,,,,,,,,,,,,,3.06,0.857,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X1/2,2L5X5X1/2,32.4,9.58,5.0,,,,,,,,5.0,,,,,,,0.5,,,,,,,1.42,,,0.479,,10.0,,,,,22.6,11.3,6.3,1.53,41.8,13.6,8.36,2.09,,,,,,,,,,,,,2.85,0.83,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X1/2X3/8,2L5X5X1/2X3/8,32.4,9.58,5.0,,,,,,,,5.0,,,,,,,0.5,,,,,,,1.42,,,0.479,,10.0,,,,,22.6,11.3,6.3,1.53,47.2,15.4,9.1,2.22,,,,,,,,,,,,,2.94,0.842,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X1/2X3/4,2L5X5X1/2X3/4,32.4,9.58,5.0,,,,,,,,5.0,,,,,,,0.5,,,,,,,1.42,,,0.479,,10.0,,,,,22.6,11.3,6.3,1.53,53.4,17.2,9.93,2.36,,,,,,,,,,,,,3.05,0.852,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X7/16,2L5X5X7/16,28.6,8.44,5.0,,,,,,,,5.0,,,,,,,0.438,,,,,,,1.4,,,0.422,,11.4,,,,,20.0,10.0,5.56,1.54,36.5,11.8,7.3,2.08,,,,,,,,,,,,,2.85,0.828,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X7/16X3/8,2L5X5X7/16X3/8,28.6,8.44,5.0,,,,,,,,5.0,,,,,,,0.438,,,,,,,1.4,,,0.422,,11.4,,,,,20.0,10.0,5.56,1.54,41.2,13.4,7.94,2.21,,,,,,,,,,,,,2.94,0.839,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X7/16X3/4,2L5X5X7/16X3/4,28.6,8.44,5.0,,,,,,,,5.0,,,,,,,0.438,,,,,,,1.4,,,0.422,,11.4,,,,,20.0,10.0,5.56,1.54,46.6,15.0,8.67,2.35,,,,,,,,,,,,,3.05,0.85,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X3/8,2L5X5X3/8,24.6,7.3,5.0,,,,,,,,5.0,,,,,,,0.375,,,,,,,1.37,,,0.365,,13.3,,,,,17.5,8.66,4.82,1.55,31.3,10.0,6.26,2.07,,,,,,,,,,,,,2.84,0.826,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X3/8X3/8,2L5X5X3/8X3/8,24.6,7.3,5.0,,,,,,,,5.0,,,,,,,0.375,,,,,,,1.37,,,0.365,,13.3,,,,,17.5,8.66,4.82,1.55,35.3,11.4,6.8,2.2,,,,,,,,,,,,,2.94,0.838,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X3/8X3/4,2L5X5X3/8X3/4,24.6,7.3,5.0,,,,,,,,5.0,,,,,,,0.375,,,,,,,1.37,,,0.365,,13.3,,,,,17.5,8.66,4.82,1.55,40.0,12.7,7.44,2.34,,,,,,,,,,,,,3.04,0.848,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X5/16,2L5X5X5/16,20.6,6.14,5.0,,,,,,,,5.0,,,,,,,0.313,,,,,,,1.35,,,0.307,,16.0,,,,,14.9,7.3,4.08,1.56,26.1,8.29,5.22,2.06,,,,,,,,,,,,,2.84,0.825,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X5/16X3/8,2L5X5X5/16X3/8,20.6,6.14,5.0,,,,,,,,5.0,,,,,,,0.313,,,,,,,1.35,,,0.307,,16.0,,,,,14.9,7.3,4.08,1.56,29.4,9.44,5.67,2.19,,,,,,,,,,,,,2.94,0.836,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L5X5X5/16X3/4,2L5X5X5/16X3/4,20.6,6.14,5.0,,,,,,,,5.0,,,,,,,0.313,,,,,,,1.35,,,0.307,,16.0,,,,,14.9,7.3,4.08,1.56,33.0,10.6,6.14,2.32,,,,,,,,,,,,,3.04,0.847,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X3/4,2L4X4X3/4,37.0,10.9,4.0,,,,,,,,4.0,,,,,,,0.75,,,,,,,1.27,,,0.68,,5.33,,,,,15.2,10.0,5.58,1.18,32.6,13.8,8.15,1.73,,,,,,,,,,,,,2.28,0.847,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X3/4X3/8,2L4X4X3/4X3/8,37.0,10.9,4.0,,,,,,,,4.0,,,,,,,0.75,,,,,,,1.27,,,0.68,,5.33,,,,,15.2,10.0,5.58,1.18,38.5,15.9,9.19,1.88,,,,,,,,,,,,,2.39,0.861,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X3/4X3/4,2L4X4X3/4X3/4,37.0,10.9,4.0,,,,,,,,4.0,,,,,,,0.75,,,,,,,1.27,,,0.68,,5.33,,,,,15.2,10.0,5.58,1.18,44.9,17.9,10.3,2.03,,,,,,,,,,,,,2.51,0.874,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X5/8,2L4X4X5/8,31.4,9.22,4.0,,,,,,,,4.0,,,,,,,0.625,,,,,,,1.22,,,0.576,,6.4,,,,,13.2,8.56,4.76,1.2,27.0,11.2,6.75,1.71,,,,,,,,,,,,,2.28,0.841,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X5/8X3/8,2L4X4X5/8X3/8,31.4,9.22,4.0,,,,,,,,4.0,,,,,,,0.625,,,,,,,1.22,,,0.576,,6.4,,,,,13.2,8.56,4.76,1.2,31.6,13.0,7.55,1.85,,,,,,,,,,,,,2.39,0.854,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X5/8X3/4,2L4X4X5/8X3/4,31.4,9.22,4.0,,,,,,,,4.0,,,,,,,0.625,,,,,,,1.22,,,0.576,,6.4,,,,,13.2,8.56,4.76,1.2,36.9,14.7,8.43,2.0,,,,,,,,,,,,,2.5,0.868,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X1/2,2L4X4X1/2,25.6,7.5,4.0,,,,,,,,4.0,,,,,,,0.5,,,,,,,1.18,,,0.469,,8.0,,,,,11.0,7.0,3.92,1.21,21.4,8.85,5.35,1.69,,,,,,,,,,,,,2.28,0.834,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X1/2X3/8,2L4X4X1/2X3/8,25.6,7.5,4.0,,,,,,,,4.0,,,,,,,0.5,,,,,,,1.18,,,0.469,,8.0,,,,,11.0,7.0,3.92,1.21,25.1,10.3,5.99,1.83,,,,,,,,,,,,,2.38,0.848,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X1/2X3/4,2L4X4X1/2X3/4,25.6,7.5,4.0,,,,,,,,4.0,,,,,,,0.5,,,,,,,1.18,,,0.469,,8.0,,,,,11.0,7.0,3.92,1.21,29.1,11.7,6.65,1.97,,,,,,,,,,,,,2.49,0.862,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X7/16,2L4X4X7/16,22.6,6.6,4.0,,,,,,,,4.0,,,,,,,0.438,,,,,,,1.15,,,0.413,,9.13,,,,,9.86,6.2,3.46,1.22,18.6,7.59,4.65,1.68,,,,,,,,,,,,,2.28,0.832,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X7/16X3/8,2L4X4X7/16X3/8,22.6,6.6,4.0,,,,,,,,4.0,,,,,,,0.438,,,,,,,1.15,,,0.413,,9.13,,,,,9.86,6.2,3.46,1.22,21.6,8.83,5.16,1.81,,,,,,,,,,,,,2.38,0.846,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X7/16X3/4,2L4X4X7/16X3/4,22.6,6.6,4.0,,,,,,,,4.0,,,,,,,0.438,,,,,,,1.15,,,0.413,,9.13,,,,,9.86,6.2,3.46,1.22,25.4,10.1,5.81,1.96,,,,,,,,,,,,,2.49,0.859,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X3/8,2L4X4X3/8,19.6,5.72,4.0,,,,,,,,4.0,,,,,,,0.375,,,,,,,1.13,,,0.358,,10.7,,,,,8.64,5.38,3.0,1.23,16.0,6.46,4.0,1.67,,,,,,,,,,,,,2.28,0.829,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X3/8X3/8,2L4X4X3/8X3/8,19.6,5.72,4.0,,,,,,,,4.0,,,,,,,0.375,,,,,,,1.13,,,0.358,,10.7,,,,,8.64,5.38,3.0,1.23,18.5,7.54,4.42,1.8,,,,,,,,,,,,,2.38,0.843,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X3/8X3/4,2L4X4X3/8X3/4,19.6,5.72,4.0,,,,,,,,4.0,,,,,,,0.375,,,,,,,1.13,,,0.358,,10.7,,,,,8.64,5.38,3.0,1.23,21.5,8.61,4.91,1.94,,,,,,,,,,,,,2.49,0.856,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X5/16,2L4X4X5/16,16.4,4.8,4.0,,,,,,,,4.0,,,,,,,0.313,,,,,,,1.11,,,0.3,,12.8,,,,,7.34,4.52,2.54,1.24,13.2,5.33,3.3,1.66,,,,,,,,,,,,,2.28,0.826,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X5/16X3/8,2L4X4X5/16X3/8,16.4,4.8,4.0,,,,,,,,4.0,,,,,,,0.313,,,,,,,1.11,,,0.3,,12.8,,,,,7.34,4.52,2.54,1.24,15.4,6.23,3.68,1.79,,,,,,,,,,,,,2.37,0.84,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X5/16X3/4,2L4X4X5/16X3/4,16.4,4.8,4.0,,,,,,,,4.0,,,,,,,0.313,,,,,,,1.11,,,0.3,,12.8,,,,,7.34,4.52,2.54,1.24,17.9,7.13,4.09,1.93,,,,,,,,,,,,,2.48,0.854,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X1/4,2L4X4X1/4,13.2,3.86,4.0,,,,,,,,4.0,,,,,,,0.25,,,,,,,1.08,,,0.241,,16.0,,,,,6.0,3.64,2.06,1.25,10.5,4.17,2.62,1.65,,,,,,,,,,,,,2.28,0.824,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X1/4X3/8,2L4X4X1/4X3/8,13.2,3.86,4.0,,,,,,,,4.0,,,,,,,0.25,,,,,,,1.08,,,0.241,,16.0,,,,,6.0,3.64,2.06,1.25,12.2,4.89,2.91,1.78,,,,,,,,,,,,,2.37,0.838,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L4X4X1/4X3/4,2L4X4X1/4X3/4,13.2,3.86,4.0,,,,,,,,4.0,,,,,,,0.25,,,,,,,1.08,,,0.241,,16.0,,,,,6.0,3.64,2.06,1.25,14.1,5.62,3.22,1.91,,,,,,,,,,,,,2.48,0.851,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L3-1/2X3-1/2X1/2,2L3-1/2X3-1/2X1/2,22.2,6.5,3.5,,,,,,,,3.5,,,,,,,0.5,,,,,,,1.05,,,0.464,,7.0,,,,,7.26,5.32,2.96,1.05,14.4,6.82,4.11,1.49,,,,,,,,,,,,,1.99,0.838,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L3-1/2X3-1/2X1/2X3/8,2L3-1/2X3-1/2X1/2X3/8,22.2,6.5,3.5,,,,,,,,3.5,,,,,,,0.5,,,,,,,1.05,,,0.464,,7.0,,,,,7.26,5.32,2.96,1.05,17.3,8.04,4.69,1.63,,,,,,,,,,,,,2.1,0.854,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L3-1/2X3-1/2X1/2X3/4,2L3-1/2X3-1/2X1/2X3/4,22.2,6.5,3.5,,,,,,,,3.5,,,,,,,0.5,,,,,,,1.05,,,0.464,,7.0,,,,,7.26,5.32,2.96,1.05,20.4,9.26,5.26,1.77,,,,,,,,,,,,,2.21,0.869,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L3-1/2X3-1/2X7/16,2L3-1/2X3-1/2X7/16,19.6,5.78,3.5,,,,,,,,3.5,,,,,,,0.438,,,,,,,1.03,,,0.413,,7.99,,,,,6.5,4.72,2.64,1.06,12.7,5.95,3.63,1.48,,,,,,,,,,,,,1.99,0.835,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L3-1/2X3-1/2X7/16X3/8,2L3-1/2X3-1/2X7/16X3/8,19.6,5.78,3.5,,,,,,,,3.5,,,,,,,0.438,,,,,,,1.03,,,0.413,,7.99,,,,,6.5,4.72,2.64,1.06,15.0,7.04,4.07,1.61,,,,,,,,,,,,,2.09,0.851,,,,,,,,,,,,,,,,,,,,,,,,
2L,2L3-1/2X3-1/2X7/16X3/4,2L3-1/2X3-1/2X7/16X3/4,19.6,5.78,3.5,,,,,,,,3.5,,,,,,,0.438,,,,,,,1.03,,,0.413,,7.99,,,,,6.5,4.72,2.64,1.06,17.9,8.12,4.62,1.76,,,,,,,,,,,,,2.21,0.866,,,,,,,,,,,,,,,,,,,,,,,,
