Type,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS203.2X50.8X3.2,HSS203.2X50.8X3.2,12.1,1440,,,203.0,194.0,,,,50.8,41.9,,,,,,,,3.18,2.95,,,,,,,,,,,14.2,,66.0,,6.53,85.0,64.4,67.3,0.716,31.1,28.2,22.3,,,,2210.0,,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X177.8X15.9,HSS177.8X177.8X15.9,75.3,9030,,,178.0,134.0,,,,178.0,134.0,,,,,,,,15.9,14.8,,,,,,,,,,,9.05,,9.05,,38.9,542.0,438.0,65.5,38.9,542.0,438.0,65.5,,,,65800.0,,772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X177.8X12.7,HSS177.8X177.8X12.7,62.4,7480,,,178.0,142.0,,,,178.0,142.0,,,,,,,,12.7,11.8,,,,,,,,,,,12.1,,12.1,,33.5,457.0,377.0,66.8,33.5,457.0,377.0,66.8,,,,55400.0,,644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X177.8X9.5,HSS177.8X177.8X9.5,48.4,5790,,,178.0,151.0,,,,178.0,151.0,,,,,,,,9.53,8.86,,,,,,,,,,,17.1,,17.1,,27.1,362.0,305.0,68.3,27.1,362.0,305.0,68.3,,,,43700.0,,503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X177.8X7.9,HSS177.8X177.8X7.9,41.0,4900,,,178.0,156.0,,,,178.0,156.0,,,,,,,,7.94,7.39,,,,,,,,,,,21.1,,21.1,,23.4,310.0,262.0,69.1,23.4,310.0,262.0,69.1,,,,37300.0,,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X177.8X6.4,HSS177.8X177.8X6.4,33.3,3980,,,178.0,160.0,,,,178.0,160.0,,,,,,,,6.35,5.92,,,,,,,,,,,27.0,,27.0,,19.4,254.0,218.0,69.9,19.4,254.0,218.0,69.9,,,,30600.0,,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X177.8X4.8,HSS177.8X177.8X4.8,25.4,3010,,,178.0,165.0,,,,178.0,165.0,,,,,,,,4.76,4.42,,,,,,,,,,,37.2,,37.2,,15.0,195.0,169.0,70.4,15.0,195.0,169.0,70.4,,,,23400.0,,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X177.8X3.2,HSS177.8X177.8X3.2,17.2,2040,,,178.0,169.0,,,,178.0,169.0,,,,,,,,3.18,2.95,,,,,,,,,,,57.3,,57.3,,10.3,133.0,116.0,71.1,10.3,133.0,116.0,71.1,,,,15900.0,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X127X12.7,HSS177.8X127X12.7,52.2,6280,,,178.0,142.0,,,,127.0,91.4,,,,,,,,12.7,11.8,,,,,,,,,,,7.75,,12.1,,25.2,359.0,283.0,63.5,14.8,283.0,233.0,48.5,,,,31600.0,,446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X127X9.5,HSS177.8X127X9.5,40.8,4890,,,178.0,151.0,,,,127.0,100.0,,,,,,,,9.53,8.86,,,,,,,,,,,11.3,,17.1,,20.6,287.0,231.0,65.0,12.2,226.0,192.0,50.0,,,,25200.0,,351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X127X7.9,HSS177.8X127X7.9,34.7,4150,,,178.0,156.0,,,,127.0,105.0,,,,,,,,7.94,7.39,,,,,,,,,,,14.2,,21.1,,17.9,246.0,202.0,65.8,10.6,195.0,167.0,50.5,,,,21700.0,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X127X6.4,HSS177.8X127X6.4,28.3,3380,,,178.0,160.0,,,,127.0,109.0,,,,,,,,6.35,5.92,,,,,,,,,,,18.5,,27.0,,14.9,203.0,167.0,66.5,8.87,161.0,140.0,51.3,,,,17900.0,,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X127X4.8,HSS177.8X127X4.8,21.6,2570,,,178.0,165.0,,,,127.0,114.0,,,,,,,,4.76,4.42,,,,,,,,,,,25.7,,37.2,,11.6,156.0,130.0,67.3,6.91,124.0,109.0,52.1,,,,13700.0,,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X127X3.2,HSS177.8X127X3.2,14.7,1740,,,178.0,169.0,,,,127.0,118.0,,,,,,,,3.18,2.95,,,,,,,,,,,40.1,,57.3,,8.03,107.0,90.5,68.1,4.83,85.2,75.9,52.6,,,,9370.0,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X101.6X12.7,HSS177.8X101.6X12.7,47.2,5680,,,178.0,142.0,,,,102.0,66.0,,,,,,,,12.7,11.8,,,,,,,,,,,5.6,,12.1,,21.1,308.0,238.0,61.0,8.62,206.0,170.0,38.9,,,,21000.0,,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X101.6X9.5,HSS177.8X101.6X9.5,37.0,4440,,,178.0,151.0,,,,102.0,74.9,,,,,,,,9.53,8.86,,,,,,,,,,,8.46,,17.1,,17.4,247.0,195.0,62.5,7.2,167.0,141.0,40.1,,,,17100.0,,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X101.6X7.9,HSS177.8X101.6X7.9,31.5,3770,,,178.0,156.0,,,,102.0,79.5,,,,,,,,7.94,7.39,,,,,,,,,,,10.7,,21.1,,15.2,215.0,170.0,63.5,6.33,145.0,124.0,40.9,,,,14700.0,,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X101.6X6.4,HSS177.8X101.6X6.4,25.7,3080,,,178.0,160.0,,,,102.0,83.8,,,,,,,,6.35,5.92,,,,,,,,,,,14.2,,27.0,,12.7,177.0,143.0,64.3,5.33,120.0,105.0,41.7,,,,12200.0,,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X101.6X4.8,HSS177.8X101.6X4.8,19.7,2340,,,178.0,165.0,,,,102.0,88.4,,,,,,,,4.76,4.42,,,,,,,,,,,20.0,,37.2,,9.91,137.0,112.0,65.0,4.16,92.9,82.3,42.2,,,,9450.0,,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X101.6X3.2,HSS177.8X101.6X3.2,13.4,1590,,,178.0,169.0,,,,102.0,92.7,,,,,,,,3.18,2.95,,,,,,,,,,,31.5,,57.3,,6.91,93.9,77.5,65.8,2.93,64.1,57.5,42.9,,,,6490.0,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X76.2X12.7,HSS177.8X76.2X12.7,42.1,5080,,,178.0,142.0,,,,76.2,40.6,,,,,,,,12.7,11.8,,,,,,,,,,,3.45,,12.1,,16.9,259.0,190.0,57.7,4.25,139.0,111.0,29.0,,,,11900.0,,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X76.2X9.5,HSS177.8X76.2X9.5,33.2,3990,,,178.0,151.0,,,,76.2,49.5,,,,,,,,9.53,8.86,,,,,,,,,,,5.6,,17.1,,14.2,210.0,159.0,59.7,3.63,114.0,95.2,30.2,,,,9950.0,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X76.2X7.9,HSS177.8X76.2X7.9,28.4,3390,,,178.0,156.0,,,,76.2,54.1,,,,,,,,7.94,7.39,,,,,,,,,,,7.31,,21.1,,12.4,182.0,140.0,60.5,3.22,99.1,84.6,30.7,,,,8700.0,,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X76.2X6.4,HSS177.8X76.2X6.4,23.2,2770,,,178.0,160.0,,,,76.2,58.4,,,,,,,,6.35,5.92,,,,,,,,,,,9.88,,27.0,,10.5,151.0,118.0,61.5,2.75,82.9,72.1,31.5,,,,7280.0,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X76.2X4.8,HSS177.8X76.2X4.8,17.8,2120,,,178.0,165.0,,,,76.2,63.0,,,,,,,,4.76,4.42,,,,,,,,,,,14.2,,37.2,,8.24,117.0,92.6,62.2,2.18,64.6,57.4,32.0,,,,5700.0,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X76.2X3.2,HSS177.8X76.2X3.2,12.1,1440,,,178.0,169.0,,,,76.2,67.3,,,,,,,,3.18,2.95,,,,,,,,,,,22.9,,57.3,,5.74,80.8,64.7,63.2,1.54,44.7,40.6,32.8,,,,3950.0,,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X50.8X6.4,HSS177.8X50.8X6.4,20.7,2480,,,178.0,160.0,,,,50.8,33.0,,,,,,,,6.35,5.92,,,,,,,,,,,5.58,,27.0,,8.24,125.0,92.9,57.7,1.07,49.5,42.3,20.8,,,,3310.0,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X50.8X4.8,HSS177.8X50.8X4.8,15.9,1890,,,178.0,165.0,,,,50.8,37.6,,,,,,,,4.76,4.42,,,,,,,,,,,8.49,,37.2,,6.53,97.5,73.6,58.7,0.874,39.2,34.4,21.5,,,,2640.0,,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS177.8X50.8X3.2,HSS177.8X50.8X3.2,10.9,1290,,,178.0,169.0,,,,50.8,41.9,,,,,,,,3.18,2.95,,,,,,,,,,,14.2,,57.3,,4.62,67.7,51.8,59.7,0.633,27.5,24.9,22.1,,,,1880.0,,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X152.4X15.9,HSS152.4X152.4X15.9,62.6,7550,,,152.0,108.0,,,,152.0,108.0,,,,,,,,15.9,14.8,,,,,,,,,,,7.33,,7.33,,23.0,380.0,302.0,55.1,23.0,380.0,302.0,55.1,,,,39500.0,,547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X152.4X12.7,HSS152.4X152.4X12.7,52.2,6280,,,152.0,117.0,,,,152.0,117.0,,,,,,,,12.7,11.8,,,,,,,,,,,9.9,,9.9,,20.1,324.0,264.0,56.6,20.1,324.0,264.0,56.6,,,,33800.0,,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X152.4X9.5,HSS152.4X152.4X9.5,40.8,4890,,,152.0,126.0,,,,152.0,126.0,,,,,,,,9.53,8.86,,,,,,,,,,,14.2,,14.2,,16.4,259.0,216.0,57.9,16.4,259.0,216.0,57.9,,,,26900.0,,362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X152.4X7.9,HSS152.4X152.4X7.9,34.6,4150,,,152.0,130.0,,,,152.0,130.0,,,,,,,,7.94,7.39,,,,,,,,,,,17.6,,17.6,,14.3,223.0,187.0,58.7,14.3,223.0,187.0,58.7,,,,23100.0,,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X152.4X6.4,HSS152.4X152.4X6.4,28.3,3380,,,152.0,135.0,,,,152.0,135.0,,,,,,,,6.35,5.92,,,,,,,,,,,22.8,,22.8,,11.9,184.0,156.0,59.4,11.9,184.0,156.0,59.4,,,,19000.0,,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X152.4X4.8,HSS152.4X152.4X4.8,21.6,2570,,,152.0,139.0,,,,152.0,139.0,,,,,,,,4.76,4.42,,,,,,,,,,,31.5,,31.5,,9.28,141.0,122.0,60.2,9.28,141.0,122.0,60.2,,,,14600.0,,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X152.4X3.2,HSS152.4X152.4X3.2,14.7,1740,,,152.0,144.0,,,,152.0,144.0,,,,,,,,3.18,2.95,,,,,,,,,,,48.7,,48.7,,6.45,97.0,84.4,60.7,6.45,97.0,84.4,60.7,,,,9950.0,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X127X12.7,HSS152.4X127X12.7,47.2,5680,,,152.0,117.0,,,,127.0,91.4,,,,,,,,12.7,11.8,,,,,,,,,,,7.75,,9.9,,17.1,282.0,225.0,54.9,12.8,249.0,202.0,47.5,,,,24900.0,,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X127X9.5,HSS152.4X127X9.5,37.0,4440,,,152.0,126.0,,,,127.0,100.0,,,,,,,,9.53,8.86,,,,,,,,,,,11.3,,14.2,,14.1,226.0,185.0,56.4,10.6,200.0,167.0,48.8,,,,20000.0,,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X127X7.9,HSS152.4X127X7.9,31.5,3770,,,152.0,130.0,,,,127.0,105.0,,,,,,,,7.94,7.39,,,,,,,,,,,14.2,,17.6,,12.3,195.0,161.0,57.2,9.28,172.0,146.0,49.5,,,,17200.0,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X127X6.4,HSS152.4X127X6.4,25.7,3080,,,152.0,135.0,,,,127.0,109.0,,,,,,,,6.35,5.92,,,,,,,,,,,18.5,,22.8,,10.3,162.0,135.0,57.9,7.78,143.0,122.0,50.3,,,,14200.0,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X127X4.8,HSS152.4X127X4.8,19.7,2340,,,152.0,139.0,,,,127.0,114.0,,,,,,,,4.76,4.42,,,,,,,,,,,25.7,,31.5,,8.03,125.0,106.0,58.7,6.08,110.0,95.7,51.1,,,,10900.0,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X127X3.2,HSS152.4X127X3.2,13.4,1590,,,152.0,144.0,,,,127.0,118.0,,,,,,,,3.18,2.95,,,,,,,,,,,40.1,,48.7,,5.58,85.9,73.4,59.4,4.25,75.9,66.7,51.6,,,,7490.0,,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X101.6X12.7,HSS152.4X101.6X12.7,42.1,5080,,,152.0,117.0,,,,102.0,66.0,,,,,,,,12.7,11.8,,,,,,,,,,,5.6,,9.9,,14.2,239.0,185.0,52.8,7.41,180.0,146.0,38.1,,,,16800.0,,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X101.6X9.5,HSS152.4X101.6X9.5,33.2,3990,,,152.0,126.0,,,,102.0,74.9,,,,,,,,9.53,8.86,,,,,,,,,,,8.46,,14.2,,11.8,195.0,155.0,54.4,6.2,147.0,122.0,39.4,,,,13700.0,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X101.6X7.9,HSS152.4X101.6X7.9,28.4,3390,,,152.0,130.0,,,,102.0,79.5,,,,,,,,7.94,7.39,,,,,,,,,,,10.7,,17.6,,10.3,169.0,136.0,55.1,5.49,127.0,108.0,40.1,,,,11800.0,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X101.6X6.4,HSS152.4X101.6X6.4,23.2,2770,,,152.0,135.0,,,,102.0,83.8,,,,,,,,6.35,5.92,,,,,,,,,,,14.2,,22.8,,8.7,140.0,114.0,55.9,4.62,106.0,91.1,40.9,,,,9820.0,,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X101.6X4.8,HSS152.4X101.6X4.8,17.8,2120,,,152.0,139.0,,,,102.0,88.4,,,,,,,,4.76,4.42,,,,,,,,,,,20.0,,31.5,,6.83,108.0,89.5,56.6,3.65,81.9,71.8,41.4,,,,7580.0,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X101.6X3.2,HSS152.4X101.6X3.2,12.1,1440,,,152.0,144.0,,,,102.0,92.7,,,,,,,,3.18,2.95,,,,,,,,,,,31.5,,48.7,,4.75,74.7,62.4,57.4,2.56,56.7,50.5,42.2,,,,5240.0,,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X76.2X12.7,HSS152.4X76.2X12.7,37.1,4480,,,152.0,117.0,,,,76.2,40.6,,,,,,,,12.7,11.8,,,,,,,,,,,3.45,,9.9,,11.2,198.0,147.0,50.0,3.62,119.0,94.9,28.4,,,,9610.0,,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X76.2X9.5,HSS152.4X76.2X9.5,29.4,3540,,,152.0,126.0,,,,76.2,49.5,,,,,,,,9.53,8.86,,,,,,,,,,,5.6,,14.2,,9.45,162.0,124.0,51.8,3.11,98.8,81.8,29.7,,,,8030.0,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X76.2X7.9,HSS152.4X76.2X7.9,25.2,3020,,,152.0,130.0,,,,76.2,54.1,,,,,,,,7.94,7.39,,,,,,,,,,,7.31,,17.6,,8.37,141.0,110.0,52.6,2.78,86.4,72.9,30.2,,,,7030.0,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X76.2X6.4,HSS152.4X76.2X6.4,20.7,2480,,,152.0,135.0,,,,76.2,58.4,,,,,,,,6.35,5.92,,,,,,,,,,,9.88,,22.8,,7.08,118.0,92.8,53.3,2.37,72.3,62.3,31.0,,,,5910.0,,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X76.2X4.8,HSS152.4X76.2X4.8,15.9,1890,,,152.0,139.0,,,,76.2,63.0,,,,,,,,4.76,4.42,,,,,,,,,,,14.2,,31.5,,5.58,91.6,73.3,54.4,1.89,56.5,49.7,31.8,,,,4620.0,,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X76.2X3.2,HSS152.4X76.2X3.2,10.9,1290,,,152.0,144.0,,,,76.2,67.3,,,,,,,,3.18,2.95,,,,,,,,,,,22.9,,48.7,,3.93,63.4,51.5,55.1,1.34,39.3,35.2,32.3,,,,3220.0,,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X50.8X9.5,HSS152.4X50.8X9.5,25.6,3080,,,152.0,126.0,,,,50.8,24.2,,,,,,,,9.53,8.86,,,,,,,,,,,2.73,,14.2,,7.12,130.0,93.6,48.0,1.15,56.7,45.4,19.3,,,,3500.0,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X50.8X7.9,HSS152.4X50.8X7.9,22.0,2650,,,152.0,130.0,,,,50.8,28.7,,,,,,,,7.94,7.39,,,,,,,,,,,3.87,,17.6,,6.37,114.0,83.7,49.0,1.05,50.3,41.3,19.9,,,,3160.0,,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X50.8X6.4,HSS152.4X50.8X6.4,18.1,2170,,,152.0,135.0,,,,50.8,33.0,,,,,,,,6.35,5.92,,,,,,,,,,,5.58,,22.8,,5.45,95.7,71.6,50.0,0.92,42.8,36.2,20.6,,,,2730.0,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X50.8X4.8,HSS152.4X50.8X4.8,14.0,1660,,,152.0,139.0,,,,50.8,37.6,,,,,,,,4.76,4.42,,,,,,,,,,,8.49,,31.5,,4.37,75.1,57.2,51.1,0.749,33.9,29.5,21.2,,,,2180.0,,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS152.4X50.8X3.2,HSS152.4X50.8X3.2,9.59,1140,,,152.0,144.0,,,,50.8,41.9,,,,,,,,3.18,2.95,,,,,,,,,,,14.2,,48.7,,3.09,52.3,40.5,52.1,0.545,23.9,21.5,21.9,,,,1550.0,,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS139.7X139.7X9.5,HSS139.7X139.7X9.5,37.0,4440,,,140.0,113.0,,,,140.0,113.0,,,,,,,,9.53,8.86,,,,,,,,,,,12.8,,12.8,,12.4,215.0,177.0,52.8,12.4,215.0,177.0,52.8,,,,20400.0,,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS139.7X139.7X7.9,HSS139.7X139.7X7.9,31.5,3770,,,140.0,118.0,,,,140.0,118.0,,,,,,,,7.94,7.39,,,,,,,,,,,15.9,,15.9,,10.8,185.0,155.0,53.6,10.8,185.0,155.0,53.6,,,,17600.0,,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS139.7X139.7X6.4,HSS139.7X139.7X6.4,25.7,3080,,,140.0,122.0,,,,140.0,122.0,,,,,,,,6.35,5.92,,,,,,,,,,,20.6,,20.6,,9.03,153.0,129.0,54.1,9.03,153.0,129.0,54.1,,,,14500.0,,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS139.7X139.7X4.8,HSS139.7X139.7X4.8,19.7,2340,,,140.0,126.0,,,,140.0,126.0,,,,,,,,4.76,4.42,,,,,,,,,,,28.6,,28.6,,7.08,118.0,101.0,54.9,7.08,118.0,101.0,54.9,,,,11100.0,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS139.7X139.7X3.2,HSS139.7X139.7X3.2,13.4,1590,,,140.0,131.0,,,,140.0,131.0,,,,,,,,3.18,2.95,,,,,,,,,,,44.4,,44.4,,4.91,81.1,70.5,55.6,4.91,81.1,70.5,55.6,,,,7620.0,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X127X12.7,HSS127X127X12.7,42.1,5080,,,127.0,91.4,,,,127.0,91.4,,,,,,,,12.7,11.8,,,,,,,,,,,7.75,,7.75,,10.8,215.0,170.0,46.2,10.8,215.0,170.0,46.2,,,,18600.0,,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X127X9.5,HSS127X127X9.5,33.2,3990,,,127.0,100.0,,,,127.0,100.0,,,,,,,,9.53,8.86,,,,,,,,,,,11.3,,11.3,,9.03,174.0,142.0,47.5,9.03,174.0,142.0,47.5,,,,15000.0,,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X127X7.9,HSS127X127X7.9,28.3,3390,,,127.0,105.0,,,,127.0,105.0,,,,,,,,7.94,7.39,,,,,,,,,,,14.2,,14.2,,7.91,150.0,125.0,48.3,7.91,150.0,125.0,48.3,,,,13000.0,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X127X6.4,HSS127X127X6.4,23.2,2770,,,127.0,109.0,,,,127.0,109.0,,,,,,,,6.35,5.92,,,,,,,,,,,18.5,,18.5,,6.66,125.0,105.0,49.0,6.66,125.0,105.0,49.0,,,,10700.0,,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X127X4.8,HSS127X127X4.8,17.8,2120,,,127.0,114.0,,,,127.0,114.0,,,,,,,,4.76,4.42,,,,,,,,,,,25.7,,25.7,,5.24,96.5,82.4,49.8,5.24,96.5,82.4,49.8,,,,8280.0,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X127X3.2,HSS127X127X3.2,12.1,1440,,,127.0,118.0,,,,127.0,118.0,,,,,,,,3.18,2.95,,,,,,,,,,,40.1,,40.1,,3.66,66.7,57.7,50.5,3.66,66.7,57.7,50.5,,,,5700.0,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X101.6X12.7,HSS127X101.6X12.7,37.1,4480,,,127.0,91.4,,,,102.0,66.0,,,,,,,,12.7,11.8,,,,,,,,,,,5.6,,7.75,,8.82,179.0,139.0,44.5,6.2,153.0,122.0,37.1,,,,12600.0,,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X101.6X9.5,HSS127X101.6X9.5,29.4,3540,,,127.0,100.0,,,,102.0,74.9,,,,,,,,9.53,8.86,,,,,,,,,,,8.46,,11.3,,7.45,147.0,117.0,46.0,5.24,126.0,103.0,38.6,,,,10400.0,,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X101.6X7.9,HSS127X101.6X7.9,25.2,3020,,,127.0,105.0,,,,102.0,79.5,,,,,,,,7.94,7.39,,,,,,,,,,,10.7,,14.2,,6.58,128.0,104.0,46.7,4.62,109.0,91.3,39.1,,,,9030.0,,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X101.6X6.4,HSS127X101.6X6.4,20.7,2480,,,127.0,109.0,,,,102.0,83.8,,,,,,,,6.35,5.92,,,,,,,,,,,14.2,,18.5,,5.58,106.0,87.7,47.5,3.94,91.3,77.5,39.9,,,,7490.0,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X101.6X4.8,HSS127X101.6X4.8,15.9,1890,,,127.0,114.0,,,,102.0,88.4,,,,,,,,4.76,4.42,,,,,,,,,,,20.0,,25.7,,4.41,82.8,69.2,48.3,3.11,71.1,61.3,40.6,,,,5830.0,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X101.6X3.2,HSS127X101.6X3.2,10.9,1290,,,127.0,118.0,,,,102.0,92.7,,,,,,,,3.18,2.95,,,,,,,,,,,31.5,,40.1,,3.09,57.4,48.7,49.0,2.19,49.3,43.3,41.1,,,,4020.0,,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X76.2X12.7,HSS127X76.2X12.7,32.0,3880,,,127.0,91.4,,,,76.2,40.6,,,,,,,,12.7,11.8,,,,,,,,,,,3.45,,7.75,,6.83,145.0,108.0,41.9,2.99,100.0,78.3,27.7,,,,7330.0,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X76.2X9.5,HSS127X76.2X9.5,25.6,3080,,,127.0,100.0,,,,76.2,49.5,,,,,,,,9.53,8.86,,,,,,,,,,,5.6,,11.3,,5.87,120.0,92.6,43.7,2.6,83.6,68.2,29.0,,,,6200.0,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSS,HSS127X76.2X7.9,HSS127X76.2X7.9,22.0,2650,,,127.0,105.0,,,,76.2,54.1,,,,,,,,7.94,7.39,,,,,,,,,,,7.31,,14.2,,5.24,105.0,82.4,44.5,2.33,73.4,61.1,29.7,,,,5450.0,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
